time,nb_entries,latitude,longitude,altitude,distance,elevation,climb,down,slope,duration,speed (min/km),vertical speed (m/min)
2020-09-27 08:32:43+00:00,17,45.41896192,6.04746048,663.5599975585938,118.28781991593587,3.54998779296875,3.54998779296875,0.0,3.0011439854852644,0:00:48,6.763178157890986,4.4374847412109375
2020-09-27 08:33:21+00:00,16,45.41907968,6.04622272,668.2899780273438,104.83788694361216,4.72998046875,4.72998046875,0.0,4.51170908403949,0:00:38,6.041085131185864,7.468390213815789
2020-09-27 08:34:08+00:00,17,45.41967872,6.04501888,671.9199829101562,119.16530741638594,3.6300048828125,3.6300048828125,0.0,3.0461926893945583,0:00:47,6.573514699734553,4.634048786569149
2020-09-27 08:36:42+00:00,69,45.4225408,6.0415072,542.8300170898438,493.4118360894956,-122.6199951171875,1.17999267578125,123.79998779296875,-24.851449873802085,0:02:30,5.066771441507427,-49.047998046875
2020-09-27 08:37:49+00:00,31,45.42247424,6.0384224,521.97998046875,234.11045711344758,-54.91009521484375,0,54.91009521484375,-23.45478108576537,0:01:03,4.485071333192004,-52.295328776041664
2020-09-27 08:38:37+00:00,24,45.4218752,6.03651392,498.7099914550781,190.17234924265534,-23.269989013671875,0,23.269989013671875,-12.236263108881264,0:00:48,4.206718816830817,-29.087486267089844
2020-09-27 08:39:24+00:00,24,45.42100992,6.0341408,471.260009765625,211.55968327053293,-27.449981689453125,0,27.449981689453125,-12.975053311245192,0:00:47,3.7026662542234328,-35.04252981632314
2020-09-27 08:40:05+00:00,16,45.4200064,6.03351424,469.79998779296875,120.09744171779477,0.3599853515625,4.720001220703125,4.360015869140625,0.2997443962281848,0:00:40,5.551059127192216,0.53997802734375
2020-09-27 08:40:49+00:00,11,45.41938688,6.03333824,481.0799865722656,70.57690097545205,11.279998779296875,11.279998779296875,0.0,15.982564583305049,0:00:44,10.39057807674309,15.381816517223012
2020-09-27 08:41:23+00:00,10,45.41875712,6.03300544,489.0799865722656,74.94703139417454,8.0,8.0,0.0,10.674205303643049,0:00:34,7.560910545204672,14.117647058823529
2020-09-27 08:43:35+00:00,26,45.41755392,6.03195968,524.530029296875,159.21797889556532,35.450042724609375,35.450042724609375,0.0,22.26510031750991,0:02:12,13.81756266007517,16.11365578391335
2020-09-27 08:45:14+00:00,19,45.41760512,6.03318528,509.5199890136719,122.04631582980157,22.62994384765625,22.62994384765625,0.0,18.542095018431038,0:01:35,12.973242897458908,14.29259611430921
2020-09-27 08:46:02+00:00,15,45.41764096,6.03430016,518.1599731445312,94.14824519944491,8.639984130859375,8.639984130859375,0.0,9.17699964832729,0:00:48,8.497254498002228,10.799980163574219
2020-09-27 08:47:39+00:00,15,45.41786624,6.03541632,546.3300170898438,93.87964816009772,22.550048828125,22.550048828125,0.0,24.02016759763443,0:01:33,16.510533756546476,14.548418598790322
2020-09-27 08:48:37+00:00,12,45.41820416,6.03620864,557.4400024414062,73.53625848648,11.1099853515625,12.449951171875,1.3399658203125,15.108173274283633,0:00:58,13.145468914191857,11.493088294719827
2020-09-27 08:50:49+00:00,19,45.41824,6.03722304,596.719970703125,113.30283844229007,39.27996826171875,39.27996826171875,0,34.66812376613645,0:02:12,19.417028119031237,17.854531028053977
2020-09-27 08:51:47+00:00,11,45.41830656,6.03802304,610.6300048828125,68.11388130868013,13.9100341796875,13.9100341796875,0.0,20.42173182974212,0:00:58,14.1919470954713,14.389690530711206
2020-09-27 08:53:02+00:00,14,45.41754368,6.03784512,627.0900268554688,89.37900178319043,16.46002197265625,16.46002197265625,0.0,18.41598322230524,0:01:15,13.985415758302736,13.168017578125
2020-09-27 08:53:46+00:00,13,45.41683712,6.03750272,635.9000244140625,83.96872326967228,8.80999755859375,8.80999755859375,0.0,10.49199894382071,0:00:44,8.733428012771332,12.013633034446023
2020-09-27 08:54:56+00:00,13,45.41607936,6.03726592,655.4400024414062,83.14019225553837,12.54998779296875,12.54998779296875,0.0,15.094970858854053,0:01:05,13.030226062868334,11.58460411658654
2020-09-27 08:55:31+00:00,11,45.4153728,6.03717952,663.1699829101562,79.881711087523,7.72998046875,7.72998046875,0.0,9.676783788820684,0:00:35,7.302478778413561,13.251395089285714
2020-09-27 08:56:32+00:00,26,45.41382656,6.03809408,644.260009765625,200.1044708704353,-18.90997314453125,3.72003173828125,22.6300048828125,-9.450050297364509,0:01:01,5.080689579685993,-18.599973584784838
2020-09-27 08:57:36+00:00,26,45.41403136,6.03664832,606.0700073242188,176.68225454422134,-38.19000244140625,0,38.19000244140625,-21.61507534524231,0:01:04,6.037215241290835,-35.80312728881836
2020-09-27 08:58:16+00:00,20,45.4147584,6.034928,585.6199951171875,159.93286117828308,-20.45001220703125,0,20.45001220703125,-12.786623121957948,0:00:40,4.168424144284147,-30.675018310546875
2020-09-27 08:59:01+00:00,22,45.41464576,6.03278656,552.260009765625,171.41174986038058,-33.3599853515625,0,33.3599853515625,-19.461901169981108,0:00:45,4.375438093426478,-44.47998046875
2020-09-27 08:59:58+00:00,27,45.4160896,6.0315616,522.1699829101562,199.7854751367672,-30.09002685546875,0,30.09002685546875,-15.061168403193482,0:00:57,4.7551099465547075,-31.67371247944079
2020-09-27 09:00:41+00:00,21,45.4172672,6.03129984,497.1700134277344,156.32599597405599,-24.999969482421875,0,24.999969482421875,-15.992202273619862,0:00:43,4.5844460835479905,-34.88367834756541
2020-09-27 09:02:09+00:00,35,45.41669376,6.0287392,418.44000244140625,250.39825624049124,-72.18002319335938,0,72.18002319335938,-28.826088598650287,0:01:24,5.591104431076342,-51.557159423828125
