time,latitude,longitude,altitude,distance,elevation,slope,duration,speed,vertical speed
2020-09-27 07:35:37+00:00,45.43658496,6.04796864,332.3699951171875,6.558064187198024,-1.27001953125,-19.36576854080204,0:00:02,3.279032093599012,-0.635009765625
2020-09-27 07:35:39+00:00,45.43659008,6.04805248,332.3699951171875,6.573722993672899,0.0,0.0,0:00:02,3.2868614968364493,0.0
2020-09-27 07:35:41+00:00,45.43659008,6.04813952,332.3699951171875,6.798928194032035,0.0,0.0,0:00:02,3.3994640970160175,0.0
2020-09-27 07:35:43+00:00,45.4365952,6.04821952,331.1000061035156,6.274953117593529,-1.269989013671875,-20.239019955561375,0:00:02,3.1374765587967643,-0.6349945068359375
2020-09-27 07:35:45+00:00,45.43661568,6.04829248,329.8299865722656,6.138187562773631,-1.27001953125,-20.690464705775835,0:00:02,3.0690937813868153,-0.635009765625
2020-09-27 07:35:48+00:00,45.43665152,6.04839488,328.19000244140625,8.93853450228664,-1.639984130859375,-18.347349114553815,0:00:03,2.979511500762213,-0.546661376953125
2020-09-27 07:35:50+00:00,45.43667712,6.04846976,326.8299865722656,6.506372130170752,-1.360015869140625,-20.902829440604606,0:00:02,3.253186065085376,-0.6800079345703125
2020-09-27 07:35:52+00:00,45.43670272,6.04854464,325.2799987792969,6.506369744773008,-1.54998779296875,-23.82262081268831,0:00:02,3.253184872386504,-0.774993896484375
2020-09-27 07:35:54+00:00,45.43673344,6.0486144,323.9200134277344,6.433319879666784,-1.3599853515625,-21.139712885424576,0:00:02,3.216659939833392,-0.67999267578125
2020-09-27 07:35:56+00:00,45.43676416,6.04869056,322.4599914550781,6.861905470590021,-1.46002197265625,-21.27720906261202,0:00:02,3.4309527352950107,-0.730010986328125
2020-09-27 07:35:58+00:00,45.43678976,6.04876736,320.8299865722656,6.641511157992892,-1.6300048828125,-24.54268078509256,0:00:02,3.320755578996446,-0.81500244140625
2020-09-27 07:36:00+00:00,45.4368256,6.04884608,319.19000244140625,7.329934581819807,-1.639984130859375,-22.37378945955361,0:00:02,3.6649672909099036,-0.8199920654296875
2020-09-27 07:36:02+00:00,45.43686656,6.04893248,317.739990234375,8.144822447745591,-1.45001220703125,-17.802870674395113,0:00:02,4.072411223872796,-0.725006103515625
2020-09-27 07:36:04+00:00,45.4369024,6.04902912,316.1000061035156,8.538243636764774,-1.639984130859375,-19.20751152845741,0:00:02,4.269121818382387,-0.8199920654296875
2020-09-27 07:36:06+00:00,45.43693824,6.0491264,314.19000244140625,8.582469624718216,-1.910003662109375,-22.25470925767576,0:00:02,4.291234812359108,-0.9550018310546875
2020-09-27 07:36:08+00:00,45.43698944,6.0492288,312.19000244140625,9.821608702267735,-2.0,-20.363262889288343,0:00:02,4.9108043511338675,-1.0
2020-09-27 07:36:10+00:00,45.43702528,6.04933184,310.19000244140625,8.98325036931332,-2.0,-22.263656447024754,0:00:02,4.49162518465666,-1.0
2020-09-27 07:36:12+00:00,45.43704064,6.04943296,308.54998779296875,8.081646596418002,-1.6400146484375,-20.29307553691345,0:00:02,4.040823298209001,-0.82000732421875
2020-09-27 07:36:14+00:00,45.43704064,6.04953792,307.1000061035156,8.198642065045512,-1.449981689453125,-17.685632302879124,0:00:02,4.099321032522756,-0.7249908447265625
